time,sample,cost,cp1x,cp1y,cp1z,cp2x,cp2y,cp2z,cp3x,cp3y,cp3z,cp4x,cp4y,cp4z
4.7,3,0.8462084231107465,23.005,13.25,1.3,25.369350901346838,12.057316470915342,1.2438466000783928,27.220378829428846,11.800953240309664,1.0269756581370362,28.024224831811075,13.207151196416945,0.953299455095757
4.8,1,0.5922631272048902,23.64,13.04,1.3,26.000945067896502,12.029073235409262,0.9550144885756626,27.02160056222896,13.325859946257255,1.285208056341394,28.112334236550474,13.78452123605645,1.3774480263089959
4.8,2,0.6467297169375001,23.64,13.04,1.3,25.63,12.77,1.3,27.16,13.04,1.3,28.15,13.715,1.3
4.8,3,0.6467297169375001,23.64,13.04,1.3,25.63,12.77,1.3,27.16,13.04,1.3,28.15,13.715,1.3
4.9,1,0.5140126400794826,24.32,12.89,1.3,26.481015213119637,12.21330407566635,1.2494145980577296,27.766695721432182,12.823019812555211,0.8386278079201488,28.324228811035788,13.993589450309946,1.2897738391912634
4.9,2,0.6360633666875006,24.32,12.89,1.3,26.2,12.8,1.3,27.55,13.245,1.3,28.36,13.92,1.3
4.9,3,0.6360633666875006,24.32,12.89,1.3,26.2,12.8,1.3,27.55,13.245,1.3,28.36,13.92,1.3
5.0,1,0.4519062025707544,25.0,12.8,1.3,26.84524287292331,12.6059799583944,1.2993861559670412,27.757689197047867,13.754208372140615,1.0135297212352776,28.16079272446555,14.345415187919125,0.9616736535356497
5.0,2,0.6044910820000001,25.0,12.8,1.3,26.71,12.89,1.3,27.88,13.48,1.3,28.36,13.92,1.3
5.0,3,0.6044910820000001,25.0,12.8,1.3,26.71,12.89,1.3,27.88,13.48,1.3,28.36,13.92,1.3
5.1,1,1.1802798929357095,25.63,12.77,1.3,26.969014236603684,12.333141380251572,1.3535489649776113,27.802038766241093,13.594103223009114,1.7151670480158638,28.57509693975301,13.481119546299944,1.2121265041593605
5.1,2,1.2177598325025174,25.63,12.77,1.3,26.871077000066677,12.535182232429634,1.442437955777756,27.72576877375047,13.843986532915238,0.5662003011167246,28.55702061425973,13.498591358966863,1.424992968533499
5.1,3,1.2330910902130379,25.63,12.77,1.3,26.822670659773657,12.670833389363246,1.1227287723734747,27.848830031143333,13.55650128956815,1.1656494680762253,28.049331137623874,14.58816986186314,0.40782694044360707
5.2,1,1.2771998366308912,26.2,12.8,1.3,27.41214094845632,12.4689866501018,1.5799052318248017,27.4733542674475,14.34447381992246,0.3816754182321491,28.70219032842344,13.010036194661811,2.5824849592092756
5.2,2,1.2819057239999978,26.2,12.8,1.3,27.16,13.04,1.3,27.88,13.48,1.3,28.36,13.92,1.3
5.2,3,1.2819057239999978,26.2,12.8,1.3,27.16,13.04,1.3,27.88,13.48,1.3,28.36,13.92,1.3
5.3,1,0.9739864346000002,26.71,12.89,1.3,27.55,13.245,1.3,28.15,13.715,1.3,28.36,13.92,1.3
5.3,2,0.9739864346000002,26.71,12.89,1.3,27.55,13.245,1.3,28.15,13.715,1.3,28.36,13.92,1.3
5.3,3,1.132965712406776,26.71,12.89,1.3,27.75217875592482,12.850888202277703,0.8909386689064254,28.24297857697932,13.471590574842882,1.7504666475235584,27.691921756897884,15.210953752500565,1.2370753207190863
5.4,1,1.5080042555999982,27.16,13.04,1.3,27.55,13.245,1.3,28.15,13.715,1.3,28.36,13.92,1.3
5.4,2,1.5080042555999982,27.16,13.04,1.3,27.55,13.245,1.3,28.15,13.715,1.3,28.36,13.92,1.3
5.4,3,1.5139823084862019,27.16,13.04,1.3,27.61186679950592,13.137418556798647,1.0562057137820489,27.44561957510831,15.029041081278667,1.7548832769360856,29.358444543792533,11.690041650466235,1.0819705076490982
5.5,1,1.189222566660939,27.55,13.245,1.3,27.912154558791755,13.421181949717209,1.2158548263282356,27.665821620510414,14.691615962813422,0.9861335930311396,28.67435991866198,13.187376390055674,1.9026789540102649
5.5,2,1.2310424684600003,27.55,13.245,1.3,27.88,13.48,1.3,28.15,13.715,1.3,28.36,13.92,1.3
5.5,3,1.2310424684600003,27.55,13.245,1.3,27.88,13.48,1.3,28.15,13.715,1.3,28.36,13.92,1.3
5.6,1,0.7903113599374999,27.88,13.48,1.3,28.15,13.715,1.3,28.36,13.92,1.3,28.36,13.92,1.3
5.6,2,0.7903113599374999,27.88,13.48,1.3,28.15,13.715,1.3,28.36,13.92,1.3,28.36,13.92,1.3
5.6,3,0.7925217628228846,27.88,13.48,1.3,28.163403561587305,13.677172552067592,1.4040569105780525,27.96224059666528,14.750496503616422,0.5309931364932301,29.635490133882563,10.518874776957336,3.2919595913739066
5.7,1,0.8020416298288923,28.15,13.715,1.3,27.92915469993403,14.155747726948622,1.3382260788602942,28.171037444867082,14.19599683908432,2.147631957436972,28.305041493511677,13.959206861002164,1.9264396856201087
5.7,2,0.8054875760030319,28.15,13.715,1.3,27.93297635443366,14.16112388862533,1.1937869130027374,29.07150919112647,12.393493312761132,0.9973348769556275,22.450385437049874,20.366870811339723,8.995374760514087
5.7,3,0.8326683323374645,28.15,13.715,1.3,27.945419888596934,14.134058121833268,1.2229608573672939,28.08639885156574,14.498021610414318,-0.8411711685044415,27.49785894302497,9.690555688352179,12.235476451713902
5.8,1,0.2910363560517983,28.36,13.92,1.3,28.228633296076683,14.185918605647867,1.2845137405108729,25.98511303339049,18.01381528091718,0.1495314913737116,29.02429207506629,12.15991483238406,3.077814291085465
5.8,2,0.2925307499346676,28.36,13.92,1.3,28.27040858334682,14.106316019491599,1.241711274356543,27.715911672269073,14.94594515560772,-2.8623353368437146,28.092901868413346,13.259690914457146,5.891982812666748
5.8,3,0.2931632810876277,28.36,13.92,1.3,28.248882234127393,14.140347132898102,1.3406101161555506,28.294412905195987,10.800451141851063,-9.08418700175004,25.75089124806013,12.708490382287426,13.233739914849702
